tweetid,text,manual_class
366905900688089000,Cook County cop charged with murder in Hammond road rage case http://t.co/7VyaYZOJch,
366906298110976000,RT @KNSI: Body of elderly man missing in Cook County since August first has been found. http://t.co/xzUuCirRoh,
366908006849462000,RT @chicagonewsnow: Cook County Officer Held On Sex Charge http://t.co/l4hyCIh97E #chicago,
366909525908931000,82-year-old man is found dead in Cook County http://t.co/asAvXnSUm9,
366909684113879000,Cook County cop charged with murder in Hammond road rage case http://t.co/G8qc5c6EJ2,
366910013215740000,A great innovative service: Cook County Sheriff Tom Dart launches help line for people with #mentalhealth problems- http://t.co/ytK0aWjZKr,
366910387767083000,Cook County Officer Held On SexCharge http://t.co/nSKF20w8Du,
366912075081073000,An 82-year-old man who went missing earlier this month has been found dead near the Gunflint Trail. http://t.co/7WbYLaA5E3,
366913353731424000,Northland's NewsCenter 82-year-old man is found dead in Cook County Duluth News Tribune... http://t.co/avXMY80zMK #Duluth #Minnesota,
366914205149954000,#Chicago Cook County Jail officer charged in shooting death of motorist http://t.co/6RiHH5X9aR,
366914746080965000,Cook County corrections worker charged with sexually assaulting teen - Chicago Sun-Times http://t.co/9AzPx9DUBg via @suntimes,
366916067009905000,"Cook County Jail correctional officer Edgar Singleton, Jr. charged with murder http://t.co/Rk7xlAHusW",
366917487289303000,Chicago Tribune: $50K bail for Cook County corrections officer accused of sexual abuse. http://t.co/i1KhKaYDEY,
366917782908056000,Chicago Tribune: Sheriff: Cook County correctional officer accused of murder. http://t.co/QuolLPbgGJ,
366922372982387000,"I'm at Circuit Court Of Cook County - @tonipreckwinkle (Chicago, IL) http://t.co/dvhgqgzdDL",
366922565740007000,ARTICLE: #realchiyouth tackling #juvenilejustice issues in Cook County http://t.co/qGsJaqDFQG @YouthToday,
366922741569430000,Thanks to Cook County President Toni Preckwinkle for the end-of-parade provisions! http://t.co/1zGbPhrTKP,
366923581332013000,"Road rage murder in Hammond, IN the other day. Murderer? Cook County (that's Chicago) police officer. http://t.co/DANripiYQw",
366924301875675000,Cook County prosecutro punished for dismissing weak cases - Chicago Tribune http://t.co/yDN8oIQwPP via @ArchiveDigger,
366925919190925000,"82-year-old man is found dead in Cook County: DULUTH, Minn. (AP) -- An 82-year-old man who went missing earlie... http://t.co/uMJAjhZ9Tz",
366926439490130000,RT @variablizer: Unfazed. @ Miami Woods Cook County Forest Preserve http://t.co/ce1WJd3k9M,
366930706716303000,@Skip11B @ncaskeyMN supposedly approved by the land use SS of Cook County. #Ridiculousness I'm sure they'll change the rules in a week.,
366931577718051000,@Skip11B @ncaskeyMN cook county gov't getting kickbacks from sales of $5k concrete latrines? #likely WTIP needs to get I-Team on it.,
366932995082445000,"I'm at Cook County Circuit Court - @tonipreckwinkle (Rolling Meadows, IL) http://t.co/p2drolviGm",
366937248198959000,I'm so Tired of Going thru this Shit ... (@ Cook County Criminal Courts Building - @tonipreckwinkle w/ 3 others) http://t.co/BZooFNzLJ6,
366943073294483000,"K-9 Bloodhound Saves Mans Life: Kelli, a bloodhound K-9 officer working for Cook County Sheriff'... http://t.co/XYDNsH4KVE #dog #rescue",
366943211245142000,RT @CCH_Whats_New: Illinois ~ Sales and Use Tax: Court Enjoins Cook County From Imposing Non-Titled http://t.co/oeAyvG5B6M #statetax,
366944991702028000,SUPPORT: #realchiyouth tackling #juvenilejustice issues in Cook County http://t.co/qGsJaqDFQG @Piper,
366958583218315000,"Cook County Jail correctional officer Edgar Singleton, Jr. charged with murder http://t.co/jIrPNPs98d #chicago",
366959068226650000,"Cook County Jail correctional officer Edgar Singleton, Jr. charged with murder: Edgar Singleton,... http://t.co/WdSDdj596y #Chicago #News",
366959248447513000,"RT @chicagonewsnow: Cook County Jail correctional officer Edgar Singleton, Jr. charged with murder http://t.co/jIrPNPs98d #chicago",
366959425862373000,Damn Cook (crook) County taxes,
366962463691911000,RT @Improv_Nerd: This Thursday 8/15 we have @heyGregHess on a special bonus show. We'll talk Cook County Social Club and shooting a pilot f,
366963049640370000,$50K bail for Cook County corrections officer accused of sexual abuse  http://t.co/JgEMazdohd,
366966560524468000,"(1) We are painfully aware of the impact strict drug sentencing laws has on lives, communities &amp; Cook County Jail's significant population",
366966620830179000,(2) We are hopeful that Attorney General Holders announcement will be a catalyst for similar reform in Cook County and throughout Illinois,
366967204173980000,FUCK COOK COUNTY. FUCK THAT BITCH.,
366967360101417000,@BRisAbully too bad ill be stuck in cook county jail,
366968492710302000,Cook County is conducting a search for a small cap growth domestic equity investment manager. http://t.co/CHmWut1EWN,
366969026687152000,"Cook County Jail correctional officer Edgar Singleton, Jr. charged with murder: Edgar Singleton, Jr. allegedly... http://t.co/yPsXXVYfyU",
366971320497480000,"Chicago, IL - $289,000: House For Sale - 6 Bedrooms, 3 Baths, 0 Half Baths http://t.co/fmLdFuitRW",
366973828326371000,With ashharquraishi at the Cook County jail ... In a Greenhouse. Look beyond the jail uniform and meet http://t.co/eodbE8xR8S,
366974066814484000,"I'm at Cook County Circuit Court - @tonipreckwinkle (Rolling Meadows, IL) http://t.co/c3CE17UBdE",
366974472823120000,RT @TomDart: (2) We are hopeful that Attorney General Holders announcement will be a catalyst for similar reform in Cook County and throug,
366974552045138000,@Elizabeth_Cook  Pomona is in California in Los Angeles !  They used to have the L.A. County fair there.  Xoxo,
366976131309642000,Cook County correctional officer charged in Hammond murder http://t.co/iyzQiM3vZz PostTrib,
366976358913548000,Thank you Cook County for fucking up my weekend ,
366977706778300000,Farm Bureau members are touring Sen. Julie Morrison's Cook/Lake County district today. http://t.co/m4rF5DWGo1,
366979348173034000,"Did you know ""Finding Nemo 2"" is set in Cook County? :) http://t.co/VzhAnFwjC4",
366979614255489000,Ughhhhhh cook county,
366982390792458000,"DeeLord Wait For Nobody.....

I'am not cook county hospital....",
366983123608670000,A Cook County corrections officer accused of forcibly detaining &amp; sexually abusing a 17-year-old girl he met online. http://t.co/Z0cJywyhkb,
366983324071236000,RT @WBBMNewsradio: A Cook County corrections officer accused of forcibly detaining &amp; sexually abusing a 17-year-old girl he met online. htt,
366985557466808000,"@Kate_SVH  like those two to start on the sr20 and cook road project nx week, county fubar for sure!",
366987998933418000,RT @WBBMNewsradio: A Cook County corrections officer accused of forcibly detaining &amp; sexually abusing a 17-year-old girl he met online. htt,
366988817078563000,Grand Theft: Why No Prosecutions?: News and Investigations Doctors Stiffing Cook County http://t.co/X6jIOHsham,
366989070632632000,RT @tonyperaica: Grand Theft: Why No Prosecutions?: News and Investigations Doctors Stiffing Cook County http://t.co/X6jIOHsham,
366990541205938000,Most of the police have left the #Lvfight4life occupation except for one cop and one cook county sheriff.,
366991106854384000,RT @soit_goes: Most of the police have left the #Lvfight4life occupation except for one cop and one cook county sheriff.,
366991177880306000,RT @soit_goes: Most of the police have left the #Lvfight4life occupation except for one cop and one cook county sheriff.,
366991663517802000,From one job to the next....ready to hit the rooooooadddd @ Cook County Juvenile Center http://t.co/LE45kTzref,
366991928614601000,"Men Who Cook Stark County - SAVE THE DATE
http://t.co/Tlj6xvHStK http://t.co/eGyJFUuYdC",
366992480169767000,Most of the police have left the #Lvfight4life occupation except for one cop and one cook county sheriff.,
366992952876204000,@wilw Come on out to the 'burbs... 4G without issue. :-) Cook county is a whole world of fucked up.,
366992968705516000,"I had jury duty in Cook County last week. Not selected, but overall a good experience. Read my blog about it at http://t.co/PeAX2Yc3Dc",
366993771755352000,"@HoneyNectar17 A small ""users"" amount of weed is still illegal but will only result in a ticket in Cook County in Illinois",
366995084190814000,RT @OccupyChicago: Most of the police have left the #Lvfight4life occupation except for one cop and one cook county sheriff.,
366995098921210000,"Great tips, thanks to Solid Waste Agency of Northern Cook County for sharing... http://t.co/jsErYm6ot7",
366997006171906000,"In '11, about 20 % of the inmates in the IDOC were locked up for a drug offense. Most came from Cook County.",
366997507307344000,Once bumped into Gatting &amp; Ramprakash in a club on a Friday night during 4 day county game. Couldn't imagine Cook and Bell doing that!,
366997659942265000,Nearly nine out of every 10 drug-related cases that led to prison sentences involved a black defendant in Cook County.,
366997889441997000,@ChicagoReporter using Cook County to keep the rest of the state employed in the prison industry,
366997940637663000,RT @WBBMNewsradio: A Cook County corrections officer accused of forcibly detaining &amp; sexually abusing a 17-year-old girl he met online. htt,
366998028835488000,RT @ChicagoReporter: Nearly nine out of every 10 drug-related cases that led to prison sentences involved a black defendant in Cook County.,
366998170321945000,RT @ChicagoReporter: Nearly nine out of every 10 drug-related cases that led to prison sentences involved a black defendant in Cook County.,
366998219269489000,RT @ChicagoReporter: Nearly nine out of every 10 drug-related cases that led to prison sentences involved a black defendant in Cook County.,
366998222868582000,RT @ChicagoReporter: Nearly nine out of every 10 drug-related cases that led to prison sentences involved a black defendant in Cook County.,
366998739283489000,"MT @ChicagoReporter: ""Nearly nine out of 10 drug-related cases that led to prison sentences involved a black defendant in Cook County.""",
366999102539989000,RT @ChicagoReporter: Nearly nine out of every 10 drug-related cases that led to prison sentences involved a black defendant in Cook County.,
366999403275760000,"RT @ChicagoReporter: In '11, about 20 % of the inmates in the IDOC were locked up for a drug offense. Most came from Cook County.",
366999786756383000,RT @ChicagoReporter: Nearly nine out of every 10 drug-related cases that led to prison sentences involved a black defendant in Cook County.,
367001761673777000,RT @ChicagoReporter: Nearly nine out of every 10 drug-related cases that led to prison sentences involved a black defendant in Cook County.,
367005824196940000,Cook County corrections worker charged with sexually assaulting teen - Chicago Sun-Times http://t.co/HeneZKiuKG via @suntimes,
367006491124834000,RT @IllinoisVictims: Cook County corrections worker charged with sexually assaulting teen - Chicago Sun-Times http://t.co/HeneZKiuKG via @s,
367009624580301000,Cook County Prosecutor quits when she is punished for dismissing a prosecution against innocent citizens. http://t.co/rlFXbA2nQT,
367009742532514000,News and Investigations Doctors Stiffing Cook County http://t.co/mX9Bwvy2so,
367011312120758000,@kattvargas_ @4F5H4N so cook and learn stick and we get..yea y'all gotta win blue ribbons at the county fair and drive a race course,
367012037785694000,RT @ChicagoReporter: Nearly nine out of every 10 drug-related cases that led to prison sentences involved a black defendant in Cook County.,
367012598547354000,RT @ChicagoReporter: Nearly nine out of every 10 drug-related cases that led to prison sentences involved a black defendant in Cook County.,
367013322677174000,RT @ChicagoReporter: Nearly nine out of every 10 drug-related cases that led to prison sentences involved a black defendant in Cook County.,
367013893844906000,My latest: Cook County State's Attorney: For Justice or Convictions? - This Week in Blackness http://t.co/M1bNE8mH3V,
367013977126998000,RT @D_v_E: My latest: Cook County State's Attorney: For Justice or Convictions? - This Week in Blackness http://t.co/M1bNE8mH3V,
367014501058900000,RT @ChicagoReporter: Nearly nine out of every 10 drug-related cases that led to prison sentences involved a black defendant in Cook County.,
367019283206775000,Ask me my job description n I'll say I wrestle n tussle with the worst teenage boys in cook county ,
